"first_id","year","table.x","desc","desc_en"
"JEPRO_TRAV",2014,"INDIVIDU","Parents propriétaires de leur outil de travail","Parents who own their work tools"
"JEPRO_VMOB",2014,"INDIVIDU","Parents détenteurs de valeurs mobilières","Parents holding securities"
"JEQUIT",2014,"INDIVIDU","Année de départ du foyer parental","Year of leaving the parental home"
"LDD",2014,"INDIVIDU","Détention d'un Livret de développement durable - LDD -","Holding a Sustainable Development Booklet - LDD -"
"LDD_DECL",2014,"INDIVIDU","Détention d'un Livret de développement durable - LDD, avant redressement","Holding a Sustainable Development Booklet - LDD, before recovery"
"LEE",2014,"INDIVIDU","Détention de Livrets d'épargne entreprise - LEE -","Holding company savings accounts - LEE -"
"LEE_DECL",2014,"INDIVIDU","Détention de Livrets d'épargne entreprise - LEE, avant redressement","Holding of company savings accounts - LEE, before adjustment"
"LEP",2014,"INDIVIDU","Détention d'un Livret d'épargne populaire - LEP -","Holding a Popular Savings Account - LEP -"
"LEP_DECL",2014,"INDIVIDU","Détention d'un Livret d'épargne populaire - LEP, avant redressement","Holding a Popular Savings Account - LEP, before adjustment"
"LIENPREF",2014,"INDIVIDU","Lien avec la personne de référence","Link with reference person"
"LIENPRRP",2014,"INDIVIDU","Lien avec la personne de référence au sens du recensement","Link with the reference person within the meaning of the census"
"LIVABL",2014,"INDIVIDU","Détention d'un livret A ou Bleu","Holding an A or Blue booklet"
"LIVABL_DECL",2014,"INDIVIDU","Détention d'un livret A ou Bleu, avant redressement","Holding an A or Blue booklet, before adjustment"
"LIVDF",2014,"INDIVIDU","Détention de livrets défiscalisés","Holding tax-exempt passbooks"
"LIVEP",2014,"INDIVIDU","Détention de livrets d'épargne","Holding savings accounts"
"LIVF",2014,"INDIVIDU","Détention de livrets soumis à l'impôt","Holding booklets subject to tax"
"LIVF_DECL",2014,"INDIVIDU","Détention de livrets soumis à l'impôt, avant redressement","Holding booklets subject to tax, before adjustment"
"LIVJEUN",2014,"INDIVIDU","Détention d'un livret jeune","Holding a youth record book"
"LIVJEUN_DECL",2014,"INDIVIDU","Détention d'un livret jeune, avant redressement","Holding a youth booklet, before recovery"
"MER1E",2014,"INDIVIDU","Mère en vie","Mother alive"
"MINVIE",2014,"INDIVIDU","Perception de l'Aide sociale aux personnes âgées - ASPA, ex Minimum vieillesse -","Perception of social assistance for the elderly - ASPA, former Minimum old age -"
"MNAIS",2014,"INDIVIDU","Mois de naissance","Month of birth"
"NAIS7",2014,"INDIVIDU","Lieu de naissance","Place of birth"
"NATIO7",2014,"INDIVIDU","Nationalité","Nationality"
"NIVINT",2014,"INDIVIDU","Intitulé du plus haut niveau d’études atteint (*)","Title of highest level of studies achieved (*)"
"NOI",2014,"INDIVIDU","Numéro d'ordre de l'individu dans le ménage","Serial number of the individual in the household"
"OBLI",2014,"INDIVIDU","Détention d'obligations sur un compte-titres ordinaire","Holding bonds in an ordinary securities account"
"OBLI_DECL",2014,"INDIVIDU","Détention d'obligations sur un compte-titres ordinaire, avant redressement","Holding bonds in an ordinary securities account, before adjustment"
"PACS",2014,"INDIVIDU","Individu ayant conclu un Pacs","Individual having concluded a PACS"
"PANIER",2014,"INDIVIDU","Détention d'autres produits d'épargne","Holding other savings products"
"PANIER_DECL",2014,"INDIVIDU","Détention d'autres produits d'épargne, avant redressement","Holding other savings products, before adjustment"
"PARSOC",2014,"INDIVIDU","Détention de parts sociales de banque sur un compte-titres ordinaire","Holding bank shares in an ordinary securities account"
"PARSOC_DECL",2014,"INDIVIDU","Détention de parts sociales de banque sur un compte-titres ordinaire, avant redressement","Holding bank shares in an ordinary securities account, before adjustment"
"PATFINANC",2014,"INDIVIDU","Détention d'au moins un actif financier hors compte courant","Holding at least one financial asset other than current account"
"PCS_ACT",2014,"INDIVIDU","Code PCS de la profession actuelle (*)","PCS code of current occupation (*)"
"PCS_ANT",2014,"INDIVIDU","Code PCS de la profession antérieure (*)","PCS code of previous profession (*)"
"PEA",2014,"INDIVIDU","Détention d'un Plan d'épargne en actions - PEA -","Holding a Stock Savings Plan - PEA -"
"PEA_DECL",2014,"INDIVIDU","Détention d'un Plan d'épargne en actions - PEA, avant redressement","Holding a Stock Savings Plan - PEA, before adjustment"
"PEAACT_I",2014,"INDIVIDU","Détention d'actions cotées sur un Plan d'épargne en actions - PEA -","Holding shares listed on a Stock Savings Plan - PEA -"
"PEAACT_I_DECL",2014,"INDIVIDU","Détention d'actions cotées sur un Plan d'épargne en actions - PEA, avant redressement","Holding shares listed on a Stock Savings Plan - PEA, before adjustment"
"PEASIC_I",2014,"INDIVIDU","Détention de Sicav ou FCP sur un Plan d'épargne en actions - PEA -","Holding a Sicav or FCP on a stock savings plan - PEA -"
"PEASIC_I_DECL",2014,"INDIVIDU","Détention de Sicav ou FCP sur un Plan d'épargne en actions - PEA, avant redressement","Holding a Sicav or FCP in a Stock Savings Plan - PEA, before adjustment"
"PEATRE_I",2014,"INDIVIDU","Détention de trésorerie sur un Plan d'épargne en actions - PEA -","Cash holding in a Stock Savings Plan - PEA -"
"PEATRE_I_DECL",2014,"INDIVIDU","Détention de trésorerie sur un Plan d'épargne en actions - PEA, avant redressement","Cash holding in a Stock Savings Plan - PEA, before adjustment"
"PEL",2014,"INDIVIDU","Détention d'un Plan épargne-logement - PEL -","Holding a Home Savings Plan - PEL -"
"PEL_DECL",2014,"INDIVIDU","Détention d'un Plan épargne-logement - PEL, avant redressement","Holding a Home Savings Plan - PEL, before adjustment"
"PENREV",2014,"INDIVIDU","Perception d'une pension de réversion","Receipt of a survivor’s pension"
"PEP",2014,"INDIVIDU","Détention d'un Plan d'épargne populaire - PEP -","Holding a Popular Savings Plan - PEP -"
"PEP_DECL",2014,"INDIVIDU","Détention d'un Plan d'épargne populaire - PEP, avant redressement","Holding a Popular Savings Plan - PEP, before adjustment"
"PEPASSUR",2014,"INDIVIDU","Détention d'un Plan d'épargne populaire - PEP - de type assurance","Holding a Popular Savings Plan - PEP - insurance type"
"PEPASSUR_DECL",2014,"INDIVIDU","Détention d'un Plan d'épargne populaire - PEP - de type assurance, avant redressement","Holding a Popular Savings Plan - PEP - insurance type, before recovery"
"PEPAVI",2014,"INDIVIDU","Détention d’un PEP, d’un PERP, de contrats d'épargne retraite, d'assurances-vie ou de bons de capitalisation","Holding a PEP, a PERP, retirement savings contracts, life insurance or capitalization bonds"
"PEPBANC",2014,"INDIVIDU","Détention d'un Plan d'épargne populaire - PEP - de type bancaire","Holding a popular savings plan - PEP - bank type"
"PEPBANC_DECL",2014,"INDIVIDU","Détention d'un Plan d'épargne populaire - PEP - de type bancaire, avant redressement","Holding a popular savings plan - PEP - bank type, before recovery"
"PER1E",2014,"INDIVIDU","Père en vie","Father alive"
"PERP",2014,"INDIVIDU","Détention d'un Plan d'épargne retraite populaire - PERP -","Holding a Popular Retirement Savings Plan - PERP -"
"PERP_DECL",2014,"INDIVIDU","Détention d'un Plan d'épargne retraite populaire - PERP, avant redressement","Holding a Popular Retirement Savings Plan - PERP, before adjustment"
"POA",2014,"INDIVIDU","Détention de stock-options","Holding of stock options"
"POA_DECL",2014,"INDIVIDU","Détention de stock-options, avant redressement","Holding of stock options, before adjustment"
"POND",2014,"INDIVIDU","Pondération finale du ménage","Final household weighting"
"PRERET",2014,"INDIVIDU","Perception d'une préretraite","Perception of early retirement"
"PRODEP",2014,"INDIVIDU","Année de début du parcours professionnel","Year of start of professional career"
"RANG_PANEL",2014,"INDIVIDU","Rang d'interrogation théorique du ménage","Theoretical household question rank"
"RCHO_I",2014,"INDIVIDU","Perception d'indemnités de chômage ou de l'Allocation de solidarité spécifique - ASS - au cours des 12 derniers mois","Receipt of unemployment benefits or the Specific Solidarity Allowance - ASS - during the last 12 months"
"RECHEMPLOI",2014,"INDIVIDU","Recherche d'un (autre) emploi","Looking for (another) job"
"RENASS",2014,"INDIVIDU","Perception d'une rente provenant d'anciens contrats d'assurance-vie, d'assurance-décès, de rente éducation ou de PEP","Receipt of an annuity from old life insurance, death insurance, education annuity or PEP contracts"
"RENAUT",2014,"INDIVIDU","Perception d'autres retraites","Perception of other pensions"
"RENVIA",2014,"INDIVIDU","Perception d'une rente viagère","Receipt of a life annuity"
"RETCOM",2014,"INDIVIDU","Perception d'une rente provenant d'anciens contrats d'épargne retraite complémentaire volontaire","Receipt of an annuity from former voluntary supplementary retirement savings contracts"
"RETRAI",2014,"INDIVIDU","Perception d'une retraite de base ou complémentaire","Perception of a basic or supplementary pension"
"RETRAIT",2014,"INDIVIDU","Détention d'épargne retraite (complémentaire volontaire ou surcomplémentaire)","Holding retirement savings (voluntary supplementary or supplementary)"
"RETRAIT2",2014,"INDIVIDU","Détention d'épargne retraite (complémentaire volontaire ou surcomplémentaire) ou d'un PERP","Holding retirement savings (voluntary supplementary or supplementary) or a PERP"
"RETSUR",2014,"INDIVIDU","Perception d'une rente provenant d'anciens contrats d'épargne retraite surcomplémentaire","Receipt of an annuity from old supplementary retirement savings contracts"
"RIND_I",2014,"INDIVIDU","Perception de revenus au titre d'une activité professionnelle non salariée, au cours des 12 derniers mois","Receipt of income from a self-employed professional activity, during the last 12 months"
"RRET_I",2014,"INDIVIDU","Perception de retraites, pensions ou rentes au cours des 12 derniers mois","Receipt of pensions, pensions or annuities during the last 12 months"
"RSAL_I",2014,"INDIVIDU","Perception de salaires, traitements ou primes au titre d'une activité salariée, au cours des 12 derniers mois","Receipt of wages, salaries or bonuses for salaried activity, during the last 12 months"
"SALARIES",2014,"INDIVIDU","Nombre de salariés employés par l'individu ou par la personne aidée par l'individu","Number of employees employed by the individual or by the person assisted by the individual"
"SALCCB",2014,"INDIVIDU","Détention d'épargne salariale : argent placé sur un compte courant bloqué","Holding employee savings: money placed in a blocked current account"
"SALCCB_DECL",2014,"INDIVIDU","Détention d'épargne salariale : argent placé sur un compte courant bloqué, avant redressement","Holding employee savings: money placed in a blocked current account, before adjustment"
"SALSIC",2014,"INDIVIDU","Détention d'épargne salariale : Sicav ou FCPE détenus en dehors d'un PEE ou PEI ou PEG","Holding employee savings: Sicav or FCPE held outside a PEE or PEI or PEG"
"SALSIC_DECL",2014,"INDIVIDU","Détention d'épargne salariale : Sicav ou FCPE détenus en dehors d'un PEE ou PEI ou PEG, avant redressement","Holding employee savings: Sicav or FCPE held outside a PEE or PEI or PEG, before adjustment"
"SALSICPE",2014,"INDIVIDU","Détention d'épargne salariale : Sicav ou FCPE détenus dans le cadre d'un PEE ou PEI ou PEG","Holding employee savings: Sicav or FCPE held within the framework of a PEE or PEI or PEG"
"SALSICPE_DECL",2014,"INDIVIDU","Détention d'épargne salariale : Sicav ou FCPE détenus dans le cadre d'un PEE ou PEI ou PEG, avant redressement","Holding employee savings: Sicav or FCPE held within the framework of a PEE or PEI or PEG, before adjustment"
"SALTIT",2014,"INDIVIDU","Détention d'épargne salariale : titres de son entreprise détenus en dehors d'un PEE ou PEI ou PEG","Holding employee savings: company securities held outside a PEE or PEI or PEG"
"SALTIT_DECL",2014,"INDIVIDU","Détention d'épargne salariale : titres de son entreprise détenus en dehors d'un PEE ou PEI ou PEG, avant redressement","Holding employee savings: company securities held outside a PEE or PEI or PEG, before adjustment"
"SALTITPE",2014,"INDIVIDU","Détention d'épargne salariale : titres de son entreprise détenus dans le cadre d'un PEE ou PEI ou PEG","Holding employee savings: company securities held within the framework of a PEE or PEI or PEG"
"SALTITPE_DECL",2014,"INDIVIDU","Détention d'épargne salariale : titres de son entreprise détenus dans le cadre d'un PEE ou PEI ou PEG, avant redressement","Holding employee savings: company securities held within the framework of a PEE or PEI or PEG, before adjustment"
"SCPI",2014,"INDIVIDU","Détention de parts de SCPI sur un compte-titres ordinaire","Holding SCPI shares in an ordinary securities account"
"SCPI_DECL",2014,"INDIVIDU","Détention de parts de SCPI sur un compte-titres ordinaire, avant redressement","Holding SCPI shares in an ordinary securities account, before adjustment"
"SEXE",2014,"INDIVIDU","Sexe","Sex"
"SICAV",2014,"INDIVIDU","Détention de parts de Sicav ou FCP sur un compte-titres ordinaire (hors PEA)","Holding Sicav or FCP units in an ordinary securities account (excluding PEA)"
"SICAV_DECL",2014,"INDIVIDU","Détention de parts de Sicav ou FCP sur un compte-titres ordinaire (hors PEA), avant redressement","Holding of Sicav or FCP units in an ordinary securities account (excluding PEA), before adjustment"
"SICPEA",2014,"INDIVIDU","Détention de parts de Sicav ou FCP sur un compte-titres ordinaire ou sur un PEA","Holding Sicav or FCP units on an ordinary securities account or on a PEA"
"SITUA",2014,"INDIVIDU","Situation principale vis-à-vis de l'emploi","Main employment situation"
"STATUT",2014,"INDIVIDU","Statut dans l'emploi actuel","Status in current employment"
"STATUTANTE",2014,"INDIVIDU","Statut dans le dernier emploi","Status in last job"
"SUR",2014,"INDIVIDU","Détention de contrats de retraite surcomplémentaire","Holding supplementary pension contracts"
"SUR_DECL",2014,"INDIVIDU","Détention de contrats de retraite surcomplémentaire, avant redressement","Holding supplementary pension contracts, before adjustment"
"TERM",2014,"INDIVIDU","Détention de comptes à terme","Holding term accounts"
"TERM_DECL",2014,"INDIVIDU","Détention de comptes à terme, avant redressement","Holding of term accounts, before adjustment"
"TITULAIREFP",2014,"INDIVIDU","Titulaire de la fonction publique","Civil service holder"
"TRAVAIL",2014,"INDIVIDU","Existence d'un travail","Existence of a job"
"TYPEMPBIS",2014,"INDIVIDU","Type d'emploi pour la seconde profession","Type of employment for the second profession"
"TYPEMPLOI",2014,"INDIVIDU","Type d'emploi","Type of employment"
"VMOB",2014,"INDIVIDU","Détention de valeurs mobilières","Holding of securities"
"ZCHOMAGE_I",2014,"INDIVIDU","Préretraites et revenus du chômage (source fiscale, annuel, 2014)","Early retirement and unemployment income (tax source, annual, 2014)"
"ZINVALIDITE_I",2014,"INDIVIDU","Pensions d'invalidité (source fiscale, annuel, 2014)","Disability pensions (tax source, annual, 2014)"
"ZPENALIR_I",2014,"INDIVIDU","Pensions alimentaires reçues (source fiscale, annuel, 2014)","Alimony received (tax source, annual, 2014)"
"ZRAG_I",2014,"INDIVIDU","Revenus agricoles (source fiscale, annuel, 2014)","Agricultural income (tax source, annual, 2014)"
"ZRENTES_I",2014,"INDIVIDU","Rentes viagères à titre onéreux (source fiscale, annuel, 2014)","Life annuities for consideration (tax source, annual, 2014)"
"ZRETRAITES_I",2014,"INDIVIDU","Retraites et pensions d'invalidité (source fiscale, annuel, 2014)","Retirements and disability pensions (tax source, annual, 2014)"
"ZRETRAITES_STRICTES_I",2014,"INDIVIDU","Retraites au sens strict (source fiscale, annuel, 2014)","Pensions in the strict sense (tax source, annual, 2014)"
"ZRIC_I",2014,"INDIVIDU","Revenus industriels et commerciaux professionnels (source fiscale, annuel, 2014)","Professional industrial and commercial income (tax source, annual, 2014)"
"ZRNC_I",2014,"INDIVIDU","Revenus non commerciaux professionnels (source fiscale, annuel, 2014)","Professional non-commercial income (tax source, annual, 2014)"
"ZSALAIRES_I",2014,"INDIVIDU","Traitements et salaires au sens strict (source fiscale, annuel, 2014)","Salaries and wages in the strict sense (tax source, annual, 2014)"
"AAH",2014,"MÉNAGE","Perception de l'Allocation pour adulte handicapé - AAH -","Receipt of the Allowance for Disabled Adults - AAH -"
"ACTP",2014,"MÉNAGE","Perception de l'Allocation compensatrice pour tierce personne - ACTP - ou de la Prestation de compensation du handicap - PCH -","Receipt of the Compensatory Allowance for a Third Party - ACTP - or the Disability Compensation Benefit - PCH -"
"ACTPACJ",2014,"MÉNAGE","Exercice d'une activité passée rémunérée pour le conjoint","Exercise of a past paid activity for the spouse"
"ACTPAPR",2014,"MÉNAGE","Exercice d'une activité passée rémunérée pour la personne de référence","Exercise of a past paid activity for the reference person"
"AEEH",2014,"MÉNAGE","Perception de l'Allocation d'éducation de l'enfant handicapé - AEEH -","Receipt of the Education Allowance for Disabled Children - AEEH -"
"AES",2014,"MÉNAGE","Perception de l'Allocation d'éducation spéciale - AES -","Receipt of the Special Education Allowance - AES -"
"AFAMAUT",2014,"MÉNAGE","Perception d'une autre allocation familiale","Receipt of another family allowance"
"AFEAMA",2014,"MÉNAGE","Perception de l'Aide à la famille pour l'emploi d'une assistante maternelle - AFEAMA -","Perception of Family Assistance for the employment of a childminder - AFEAMA -"
"AGECJ",2014,"MÉNAGE","Age exact du conjoint au jour de l'enquête","Exact age of spouse on the day of the survey"
"AGED",2014,"MÉNAGE","Perception de l'Allocation de garde d'enfant à domicile (A.G.E.D)","Receipt of the Home Childcare Allowance (A.G.E.D)"
"AGEPR",2014,"MÉNAGE","Âge exact de la personne de référence au jour de l'enquête","Exact age of the reference person on the day of the survey"
"AIDEFAM",2014,"MÉNAGE","Perception d'un autre revenu : aide financière d'un membre de la famille hors ménage","Receipt of other income: financial assistance from a family member outside the household"
"AIDELOG",2014,"MÉNAGE","Perception d'une aide au logement au cours des 12 derniers mois","Perception of housing assistance during the last 12 months"
"AIDEREC",2014,"MÉNAGE","Existence d'aides reçues","Existence of aid received"
"AIDEXP",2014,"MÉNAGE","Possibilité de recevoir une aide financière substantielle de proches","Possibility of receiving substantial financial assistance from relatives"
"ALGMEN",2014,"MÉNAGE","Part du montant global des logements autres que la résidence principale revenant au ménage","Share of the total amount of housing other than the main residence accruing to the household"
"ALGNB",2014,"MÉNAGE","Nombre de logements autres que la résidence principale détenus par le ménage","Number of dwellings other than the main residence owned by the household"
"ALGNB_DECL",2014,"MÉNAGE","Nombre de logements autres que la résidence principale détenus par le ménage, avant redressement","Number of dwellings other than the main residence held by the household, before adjustment"
"ALLOCADO",2014,"MÉNAGE","Perception de l'Allocation d'adoption - ADA -","Receipt of the Adoption Allowance - ADA -"
"ALLOCFAM",2014,"MÉNAGE","Perception des allocations familiales","Receipt of family allowances"
"ALLOCPAR",2014,"MÉNAGE","Perception de l'Allocation journalière de présence parentale - AJPP -","Receipt of the daily parental presence allowance - AJPP -"
"ANAISCJ",2014,"MÉNAGE","Année de naissance du conjoint","Spouse’s year of birth"
"ANAISPR",2014,"MÉNAGE","Année de naissance de la personne de référence","Year of birth of reference person"
"ANENQ",2014,"MÉNAGE","Année à laquelle le ménage a été interrogé","Year the household was interviewed"
"APA",2014,"MÉNAGE","Perception de l'Aide personnalisée à l'autonomie - APA -","Perception of Personalized Autonomy Assistance - APA -"
"ARS",2014,"MÉNAGE","Perception de l'Allocation de rentrée scolaire - ARS -","Receipt of the Back to School Allowance - ARS -"
"ASF",2014,"MÉNAGE","Perception de l'Allocation de soutien familial - ASF -","Receipt of the Family Support Allowance - ASF -"
"AUTREV",2014,"MÉNAGE","Perception d'un autre revenu : autre type d'autres revenus","Receipt of other income: other type of other income"
"AUTSAL",2014,"MÉNAGE","Exercice d'une activité secondaire","Carrying out a secondary activity"
"AVIACH",2014,"MÉNAGE","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclarés dans l'enquête, en valeur d'achat","Amount of PERP, PEP, retirement savings contracts, life insurance or capitalization bonds declared in the survey, in purchase value"
"AVIAUT",2014,"MÉNAGE","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclarés dans l'enquête, selon un autre mode d'estimation","Amount of PERP, PEP, retirement savings contracts, life insurance or capitalization bonds declared in the survey, according to another estimation method"
"AVIDOC",2014,"MÉNAGE","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclarés dans l'enquête, à partir de documents (relevés bancaires, ...)","Amount of PERP, PEP, retirement savings contracts, life insurance or capitalization bonds declared in the survey, based on documents (bank statements, etc.)"
"AVIINFO",2014,"MÉNAGE","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclarés dans l'enquête, selon des informations financières récentes (cours du jour, ...)","Amount of PERP, PEP, retirement savings contracts, life insurance or capitalization bonds declared in the survey, according to recent financial information (daily price, etc.)"
"AVIMEM",2014,"MÉNAGE","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclarés dans l'enquête, de mémoire","Amount of PERP, PEP, retirement savings contracts, life insurance or capitalization bonds declared in the survey, from memory"
"AVIPLAN",2014,"MÉNAGE","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclarés dans l'enquête, en valeur plancher","Amount of PERP, PEP, retirement savings contracts, life insurance or capitalization bonds declared in the survey, in floor value"
"BOURSES",2014,"MÉNAGE","Perception d'aide à la scolarité, de bourse de collège, lycée, étudiant ou allocation","Receipt of educational assistance, college, high school, student scholarship or allowance"
"CALIM",2014,"MÉNAGE","Montant de dépenses en moyenne mensuelle pour l'alimentation à domicile","Monthly average spending amount for home food"
"CCHARG",2014,"MÉNAGE","Montant mensuel moyen des dépenses pour l'eau, l'électricité, le gaz, le chauffage et la communication (en clair)","Average monthly amount of expenses for water, electricity, gas, heating and communication (in plain language)"
"CJACT1",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT10",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT11",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT12",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT13",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT14",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT15",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT2",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT3",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT4",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT5",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT6",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT7",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT8",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJACT9",2014,"MÉNAGE","xxème statut professionnel du conjoint décédé (xx = 1 à 15)","20th professional status of the deceased spouse (xx = 1 to 15)"
"CJDEB1",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB10",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB11",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB12",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB13",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB14",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB15",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB2",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB3",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB4",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB5",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB6",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB7",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB8",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJDEB9",2014,"MÉNAGE","Année de début du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of start of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN1",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN10",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN11",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN12",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN13",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN14",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN15",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN2",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN3",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN4",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN5",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN6",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN7",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
